pass_distance,pass_angle,distance_from_own_goal,distance_to_opponent_goal,pass_progression,lateral_movement,is_forward_pass,is_backward_pass,is_long_pass,is_short_pass,is_diagonal_pass,is_cross_field,pass_into_final_third,pass_into_box,is_under_pressure,is_counter_attack,body_part_DROP_KICK,body_part_HEAD,body_part_KEEPER_ARM,body_part_LEFT_FOOT,body_part_OTHER,body_part_RIGHT_FOOT,pass_type_CROSS,pass_type_HAND_PASS,pass_type_HEAD_PASS,pass_type_HIGH_PASS,pass_type_LONG_BALL,pass_type_SHOT_ASSIST,pass_type_THROUGH_BALL,set_piece_CORNER_KICK,set_piece_FREE_KICK,set_piece_GOAL_KICK,set_piece_KICK_OFF,set_piece_THROW_IN,zone_start_defensive,zone_start_middle,zone_start_attacking,zone_end_defensive,zone_end_middle,zone_end_attacking,lateral_start_left,lateral_start_center,lateral_start_right,lateral_end_left,lateral_end_center,lateral_end_right,pass_success,match_id
0.2046183709622923,81.12606325565987,39.73745376642474,126.0646251794478,0.03156462585034009,0.2021691176470588,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1904168488475979,-87.62489780690919,39.670054600503754,126.04339618481751,0.007891156462585092,0.19025326797385622,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.10914583877201525,-68.8079020629261,39.87167906790231,126.0994901018188,0.039455782312925125,0.10176470588235301,1,0,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.20281793567409398,103.50000929263396,39.89467738065709,126.06921316402553,-0.04734693877551022,0.1972140522875817,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.3974955234496351,66.22935573542225,39.670054600503754,126.04339618481751,0.1602210884353742,0.36377450980392156,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.10330200386679908,65.80555539328535,39.522218394383174,125.95936189443854,0.04233673469387761,0.09422794117647054,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.13152511203257672,-67.1607776966394,39.38755623309268,125.91717392022368,0.05105102040816323,0.12121323529411776,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.31498927884696964,129.6475308571868,39.509314359966616,125.90666693363589,-0.20098299319727891,0.24253676470588237,0,1,0,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.13023490853200315,-68.6816077199348,39.2650452587466,126.0142399775938,0.04734693877551022,0.12132352941176461,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.5193343039052645,-86.5154715246595,39.386768100494685,125.99962403318585,0.03156462585034009,0.5183741830065359,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1641715752494568,70.33831216890873,39.90525339421853,126.14764860454906,0.05523809523809531,0.15459967320261442,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.19427788122498968,-57.43493639985934,39.76495837602019,126.02031775104835,0.10457142857142859,0.163733660130719,1,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.03156462585034009,0.0,39.08582595187782,125.93595616680174,0.03156462585034009,0.0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.0958065126567587,109.2361373774448,39.131630970870056,125.88249643928776,-0.031564625850340144,0.0904575163398692,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.04522875816993477,-90.0,39.04083966429932,125.89191759916746,0.0,0.04522875816993477,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.22753932015691536,-8.573616713098021,39.0069191953192,125.88140251924509,0.22499659863945576,0.033921568627451215,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.035023015199395255,-75.5925411804561,39.963081420182704,126.04149834545596,0.008714285714285674,0.033921568627451,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.14238336956108807,-60.87390682625712,39.00914344979806,125.68406701431313,0.06930272108843538,0.12437908496732042,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1491700164014322,166.8558319026072,39.11101630477397,125.70740469993125,-0.14526190476190476,0.03392156862745088,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.4484581962826785,-115.0367691468004,39.075318777712624,125.8424303336269,-0.1897874149659864,0.40631944444444434,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.522511929433012,-39.373360804694855,39.49367711480468,126.16188790843246,0.40391666666666665,0.331466503267974,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.4095095962376854,-37.74745076462205,39.177483029014056,125.83617821563581,0.3238061224489795,0.25069444444444444,1,0,0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.14843294683004807,86.9525417450515,39.66925224222497,126.14077243863879,0.007891156462585092,0.1482230392156863,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.3296957714102512,-87.25624134637229,39.5077390566855,126.06754027376466,0.015782312925170017,0.3293178104575163,1,0,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.26713944761091135,12.21816066597581,39.90552690336836,126.11770520918692,0.2610884353741497,0.05653594771241831,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.09514625408040457,-62.745637224590254,39.154963757622895,125.82085808687646,0.043571428571428594,0.08458333333333345,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.10361336488807815,-164.91773419021774,39.266998089902806,125.8142167602391,-0.10004421768707478,0.026960784313725394,0,1,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.32371828160564614,-92.79446227129681,39.306520232524946,125.90689174915228,-0.015782312925170017,0.3233333333333333,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.33181412142079136,-75.43593360168124,39.62976223931646,126.01569263325354,0.08343877551020412,0.3211519607843138,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.42280084200765944,138.79223274513865,39.96243699387496,126.09818187638648,-0.31808390022675737,0.2785375816993464,0,1,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.3018024300648029,-53.44796258712192,39.69556948804347,126.27492737910853,0.1797392290249434,0.2424428104575163,1,0,0,1,1,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.12325728831952604,169.42788456296438,39.927503753184304,126.19971799202513,-0.12116496598639459,0.022614379084967412,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.2995111305159182,-2.1635530748821137,39.92682984676383,126.31466501857687,0.2992976190476191,0.011307189542483595,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.13492202450184043,112.80061121134895,39.94057003086588,126.02606529758239,-0.05228571428571427,0.12437908496732031,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.5928901600403067,42.26867396778103,39.82692392464101,126.03988432527109,0.4387380952380953,0.3987826797385621,1,0,0,1,1,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2992697660633853,82.03793407708639,39.54746174169959,126.18699961988294,0.0414540816326531,0.2963848039215687,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.23253537680871197,61.63452157847727,39.21097565339339,126.01994739843076,0.11047619047619048,0.20461601307189559,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.424210080160946,59.732039081557964,40.0002255213912,125.83890609290957,0.2138208616780044,0.3663807189542484,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.46103744480082537,92.1704132862556,40.00673734855946,125.54515782109735,-0.01746031746031751,0.46070669934640524,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.11877218682860083,19.9069532842743,39.35896036397838,126.11978111900072,0.11167517006802719,0.040441176470588314,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.06681537488609816,53.80611725569777,39.6882287790449,125.71748532269767,0.039455782312925125,0.053921568627450955,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2990780221487029,42.491653367262295,39.661997704596146,125.67153729627559,0.22053287981859404,0.20202205882352942,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.5126533586052744,41.07154459455591,39.58772690063486,126.241067679176,0.38648412698412715,0.3368137254901961,1,0,0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.04030783251183087,77.5144515194685,39.240039234144476,125.80580542684507,0.00871428571428573,0.0393545751633988,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.1284766653325231,-61.65403634515445,39.08703065401196,125.8080463912235,0.061,0.11307189542483642,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.20668061462284879,56.76188880375136,39.22655980725942,125.80160171600559,0.11328571428571427,0.17286764705882374,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.042084313174839995,-53.71064987609781,39.04379575481562,125.64489979337249,0.024908163265306094,0.03392156862745099,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2165908843444593,-70.85856447895812,39.010374318383974,125.60318596623493,0.07102040816326527,0.20461601307189559,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.3606762169523473,-63.69713153273422,39.37773464790957,125.65749474663728,0.15982142857142856,0.32333333333333336,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.16545437268389954,54.5626328862094,39.70385961938867,125.61578340361808,0.09593253968253967,0.13480392156862747,1,0,0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.19973856676050278,28.192231726073892,39.42604311494611,126.23196153826031,0.17604308390022677,0.09436274509803932,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.1436747350678217,10.815761979036136,39.688805567263735,125.68753474150442,0.14112244897959192,0.026960784313725505,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.37934282342485104,79.01952824845367,39.896712053051814,125.91255096211412,0.07225510204081631,0.3723978758169935,1,0,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.10835574024297355,-48.1769554080519,39.481400307624064,125.99166376232118,0.07225510204081625,0.08074754901960796,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.35843911944404777,-34.325219862414194,39.50941503101031,125.89839278030537,0.2960170068027211,0.2021200980392156,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.5256601418348148,-43.79130673720876,39.2786325876713,126.00344487677478,0.37945578231292526,0.3637745098039215,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2245469372452196,-106.32828868805963,39.36007281757691,125.96121457457814,-0.06312925170068018,0.21549019607843128,0,1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.3302400670241789,-54.66711644365577,39.43248133034252,125.62944447286907,0.19098639455782307,0.26941176470588235,1,0,0,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.5296526222258267,34.03658851073199,39.506757120044604,126.29037987360077,0.43891269841269837,0.2964583333333335,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.03755439881562547,-45.88242666899066,39.267543226349765,125.77282221599428,0.026142857142857023,0.026960784313725394,1,0,0,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.09121820784159067,-17.191337953940963,39.7115214525459,125.9619639599488,0.08714285714285713,0.026960784313725505,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.11333650189212162,107.91191052867944,39.73970752447086,125.87950614939749,-0.03485714285714281,0.10784313725490197,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.25077117374306673,139.8877557473469,39.577483853285926,125.8616250361028,-0.1917857142857144,0.16156862745098038,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.41124140951441157,1.878478056728161,39.414062327908496,125.97057861475113,0.41102040816326524,0.013480392156862808,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.22398415966815868,-71.51370468675056,39.60170398122263,126.1420686719091,0.07102040816326541,0.21242647058823527,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.11416801187825426,97.9458770571629,39.16968486429405,125.59245284796418,-0.01578231292516996,0.11307189542483675,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.055154022252836665,-55.089258729126904,39.04675783557819,125.47872537589821,0.031564625850340144,0.04522875816993477,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.5477579957643701,-63.67984868798943,39.1690298370864,125.62994183765933,0.24286848072562361,0.49097222222222214,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.08501703394252785,72.05755291084138,39.66493222127286,125.53683652342306,0.026190476190476097,0.08088235294117646,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.10799105316775373,14.457250092841553,39.36105095590243,125.8685291010721,0.10457142857142854,0.026960784313725616,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.116449718557134,-166.6132482449684,39.33528912770917,125.76904842682498,-0.11328571428571427,0.026960784313725616,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.38853104116669424,58.221346199810036,39.36085850111738,125.88508380583511,0.20461564625850343,0.3302859477124185,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.10504808111037152,-12.431747135402723,39.05610083290724,125.58723869276805,0.10258503401360541,0.02261437908496744,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.09080106063639731,-85.01436403186247,39.0690687162187,125.50076139189139,0.00789115646258498,0.0904575163398692,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.11371732026143788,-90.0,39.17111411358805,125.51747848562579,0.0,0.11371732026143788,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.15027490468293342,-134.1870482814172,39.38584577043101,126.14470937853491,-0.10474206349206351,0.10775735294117639,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.5105547786428748,42.25683435880527,39.439490625293814,126.25275892062064,0.3778809523809525,0.3433251633986929,1,0,0,1,1,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.12333920799699075,-10.565012919884117,39.90777116962557,125.93266420596727,0.12124829931972791,0.022614379084967412,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.13375637462072043,49.5366601338466,39.99944179746013,125.88379901445809,0.08680272108843545,0.1017647058823529,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.10298124472247255,-98.81556221148148,39.8990308312069,125.77666475131021,-0.015782312925170072,0.1017647058823529,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.10298124472247257,81.18443778851848,40.000361589160256,125.83142411421125,0.015782312925170183,0.1017647058823529,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.0315646258503402,0.0,39.10849756874747,125.93547542229643,0.0315646258503402,0.0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.3717694788451382,-117.4728804346053,39.096727416950046,125.99947769903484,-0.1715079365079365,0.3298447712418302,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.44041042802158686,12.372170943047344,39.42599671979593,126.25684207095595,0.43018253968253967,0.09436274509803932,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2121193493204877,-63.75562254074639,39.67172475856197,125.89959730857744,0.09379931972789113,0.19025326797385622,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.13728889997507582,47.83757575595235,39.16577208584441,125.87054634732537,0.0921530612244898,0.10176470588235298,1,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.12159857822783864,-21.83601396811813,39.065116674035174,125.7430392196107,0.11287414965986398,0.045228758169934546,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2773059717132138,31.113201614921163,39.89467738065709,126.06921316402553,0.23741496598639455,0.1432924836601308,1,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.21746556830994315,-27.901813464174527,39.82998292145142,125.82253046325278,0.19218537414965986,0.101764705882353,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.34592703805353825,87.10682412219441,39.90272372295887,125.6038319423656,0.01746031746031751,0.3454861111111111,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.3180106209150325,-90.0,39.18579051356403,125.36955841899152,0.0,0.3180106209150325,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.1380208043158254,43.06956534842992,39.50693074592174,126.21575426460083,0.10082766439909299,0.09425245098039225,1,0,0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.11589316100105948,27.7276737068728,39.39969776161462,126.07879565699709,0.1025850340136055,0.0539215686274509,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.24908744664560403,-88.18455072594755,39.66045362207107,125.75390832518674,0.00789115646258498,0.24896241830065363,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.5582007294536082,63.729669993098575,39.932124451467985,125.8323271787005,0.2470634920634921,0.500547385620915,1,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.19796168020197571,-133.62760664138514,39.11816932821334,125.34008111332756,-0.13658730158730148,0.1432924836601308,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.11036454378293932,-58.76079603120142,39.25831357443444,125.52208879932392,0.057236394557823145,0.09436274509803921,1,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.13591554525022825,86.67157749665897,39.20533414333827,125.513073799818,0.00789115646258498,0.13568627450980386,1,0,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1648547585803468,-43.30548089489417,39.05883940437774,125.44474788667586,0.11996598639455769,0.11307189542483675,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
